time,tank,treatment,sampleday,metsch,chaoborus,adultsinfected,adultsnotinfected,juvenilesinfected,juvenilesnotinfected,adultsinfectedadjusted,adultsnotinfectedadjusted,juvenilesinfectedadjusted,juvenilesnotinfectedadjusted,totaldensity,lndensity,logone,adultdensity,juveniledensity,propinfected,densityinfected,lndensityinfected,infectedlnone,propadults
3,47,NMLC,Thursday,No Parasites,0.1,0,27,0,51,0,13.5,0,25.5,39,3.663561646,3.688879454,13.5,25.5,0,0,0,0,0.346153846
3,48,NMLC,Thursday,No Parasites,0.1,0,4,0,23,0,2,0,11.5,13.5,2.602689685,2.674148649,2,11.5,0,0,0,0,0.148148148
3,49,NMLC,Thursday,No Parasites,0.1,0,18,0,120,0,9,0,60,69,4.234106505,4.248495242,9,60,0,0,0,0,0.130434783
3,50,MHC,Thursday,Parasites,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,51,MHC,Thursday,Parasites,1,0,1,0,0,0,0.5,0,0,0.5,-0.693147181,0.405465108,0.5,0,0,0,0,0,1
3,52,MHC,Thursday,Parasites,1,0,1,0,2,0,0.5,0,1,1.5,0.405465108,0.916290732,0.5,1,0,0,0,0,0.333333333
4,1,MLC,Monday,Parasites,0.1,1,15,2,70,0.5,7.5,1,35,44,3.784189634,3.80666249,8,36,0.034090909,1.5,0.405465108,0.916290732,0.181818182
4,2,NMLC,Monday,No Parasites,0.1,0,12,0,62,0,6,0,31,37,3.610917913,3.63758616,6,31,0,0,0,0,0.162162162
4,3,NMLC,Monday,No Parasites,0.1,0,9,0,15,0,4.5,0,7.5,12,2.48490665,2.564949357,4.5,7.5,0,0,0,0,0.375
4,4,NMHC,Monday,No Parasites,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,NMHC,Monday,No Parasites,1,0,10,0,10,0,5,0,5,10,2.302585093,2.397895273,5,5,0,0,0,0,0.5
4,6,NMHC,Monday,No Parasites,1,0,2,0,7,0,1,0,3.5,4.5,1.504077397,1.704748092,1,3.5,0,0,0,0,0.222222222
4,7,M-C,Monday,Parasites,0,0,18,0,27,0,9,0,13.5,22.5,3.113515309,3.157000421,9,13.5,0,0,0,0,0.4
4,8,M-C,Monday,Parasites,0,3,31,2,32,1.5,15.5,1,16,34,3.526360525,3.555348061,17,17,0.073529412,2.5,0.916290732,1.252762968,0.5
4,9,M-C,Monday,Parasites,0,1,1,4,43,0.5,0.5,2,21.5,24.5,3.198673118,3.238678452,1,23.5,0.102040816,2.5,0.916290732,1.252762968,0.040816327
4,10,MHC,Monday,Parasites,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,11,MHC,Monday,Parasites,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,MHC,Monday,Parasites,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,13,NM-C,Monday,No Parasites,0,0,34,0,75,0,17,0,37.5,54.5,3.998200702,4.016383021,17,37.5,0,0,0,0,0.311926606
4,14,NM-C,Monday,No Parasites,0,0,40,0,97,0,20,0,48.5,68.5,4.226833745,4.241326753,20,48.5,0,0,0,0,0.291970803
4,15,NM-C,Monday,No Parasites,0,0,12,0,15,0,6,0,7.5,13.5,2.602689685,2.674148649,6,7.5,0,0,0,0,0.444444444
4,16,MMC,Monday,Parasites,0.5,0,12,0,39,0,6,0,19.5,25.5,3.238678452,3.277144733,6,19.5,0,0,0,0,0.235294118
4,17,MMC,Monday,Parasites,0.5,0,10,0,45,0,5,0,22.5,27.5,3.314186005,3.349904087,5,22.5,0,0,0,0,0.181818182
4,18,MMC,Monday,Parasites,0.5,0,3,0,8,0,1.5,0,4,5.5,1.704748092,1.871802177,1.5,4,0,0,0,0,0.272727273
4,19,NMMC,Monday,No Parasites,0.5,0,4,0,22,0,2,0,11,13,2.564949357,2.63905733,2,11,0,0,0,0,0.153846154
4,20,NMMC,Monday,No Parasites,0.5,0,33,0,70,0,16.5,0,35,51.5,3.941581808,3.96081317,16.5,35,0,0,0,0,0.32038835
4,21,NMMC,Monday,No Parasites,0.5,0,54,0,130,0,27,0,65,92,4.521788577,4.532599493,27,65,0,0,0,0,0.293478261
4,23,MLC,Monday,Parasites,0.1,0,26,4,22,0,13,2,11,26,3.258096538,3.295836866,13,13,0.076923077,2,0.693147181,1.098612289,0.5
4,24,MLC,Monday,Parasites,0.1,1,20,0,110,0.5,10,0,55,65.5,4.182050143,4.197201948,10.5,55,0.007633588,0.5,-0.693147181,0.405465108,0.160305344
4,27,NMMC,Thursday,No Parasites,0.5,0,27,0,171,0,13.5,0,85.5,99,4.59511985,4.605170186,13.5,85.5,0,0,0,0,0.136363636
4,28,NMMC,Thursday,No Parasites,0.5,0,18,0,114,0,9,0,57,66,4.189654742,4.204692619,9,57,0,0,0,0,0.136363636
4,29,NMMC,Thursday,No Parasites,0.5,0,15,0,61,0,7.5,0,30.5,38,3.63758616,3.663561646,7.5,30.5,0,0,0,0,0.197368421
4,30,MLC,Thursday,Parasites,0.1,2,42,3,88,1,21,1.5,44,67.5,4.212127598,4.226833745,22,45.5,0.037037037,2.5,0.916290732,1.252762968,0.325925926
4,31,MLC,Thursday,Parasites,0.1,7,15,4,15,3.5,7.5,2,7.5,20.5,3.020424886,3.068052935,11,9.5,0.268292683,5.5,1.704748092,1.871802177,0.536585366
4,32,MLC,Thursday,Parasites,0.1,3,9,3,50,1.5,4.5,1.5,25,32.5,3.481240089,3.511545439,6,26.5,0.092307692,3,1.098612289,1.386294361,0.184615385
4,35,NM-C,Thursday,No Parasites,0,0,18,0,58,0,9,0,29,38,3.63758616,3.663561646,9,29,0,0,0,0,0.236842105
4,36,NM-C,Thursday,No Parasites,0,0,22,0,36,0,11,0,18,29,3.36729583,3.401197382,11,18,0,0,0,0,0.379310345
4,37,NM-C,Thursday,No Parasites,0,0,22,0,28,0,11,0,14,25,3.218875825,3.258096538,11,14,0,0,0,0,0.44
4,38,MMC,Thursday,Parasites,0.5,3,42,1,36,1.5,21,0.5,18,41,3.713572067,3.737669618,22.5,18.5,0.048780488,2,0.693147181,1.098612289,0.548780488
4,39,MMC,Thursday,Parasites,0.5,0,2,0,11,0,1,0,5.5,6.5,1.871802177,2.014903021,1,5.5,0,0,0,0,0.153846154
4,40,MMC,Thursday,Parasites,0.5,7,24,10,72,3.5,12,5,36,56.5,4.034240638,4.051784948,15.5,41,0.150442478,8.5,2.140066163,2.251291799,0.274336283
4,41,NMHC,Thursday,No Parasites,1,0,0,0,1,0,0,0,0.5,0.5,-0.693147181,0.405465108,0,0.5,0,0,0,0,0
4,42,NMHC,Thursday,No Parasites,1,0,1,0,1,0,0.5,0,0.5,1,0,0.693147181,0.5,0.5,0,0,0,0,0.5
4,43,NMHC,Thursday,No Parasites,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,44,M-C,Thursday,Parasites,0,4,9,7,51,2,4.5,3.5,25.5,35.5,3.569532696,3.597312261,6.5,29,0.154929577,5.5,1.704748092,1.871802177,0.183098592
4,45,M-C,Thursday,Parasites,0,1,40,0,2,0.5,20,0,1,21.5,3.068052935,3.113515309,20.5,1,0.023255814,0.5,-0.693147181,0.405465108,0.953488372
4,46,M-C,Thursday,Parasites,0,3,19,7,37,1.5,9.5,3.5,18.5,33,3.496507561,3.526360525,11,22,0.151515152,5,1.609437912,1.791759469,0.333333333
4,47,NMLC,Thursday,No Parasites,0.1,0,5,0,59,0,2.5,0,29.5,32,3.465735903,3.496507561,2.5,29.5,0,0,0,0,0.078125
4,48,NMLC,Thursday,No Parasites,0.1,0,6,0,9,0,3,0,4.5,7.5,2.014903021,2.140066163,3,4.5,0,0,0,0,0.4
4,49,NMLC,Thursday,No Parasites,0.1,0,31,0,143,0,15.5,0,71.5,87,4.465908119,4.477336814,15.5,71.5,0,0,0,0,0.17816092
4,50,MHC,Thursday,Parasites,1,0,6,0,15,0,3,0,7.5,10.5,2.351375257,2.442347035,3,7.5,0,0,0,0,0.285714286
4,51,MHC,Thursday,Parasites,1,0,1,0,0,0,0.5,0,0,0.5,-0.693147181,0.405465108,0.5,0,0,0,0,0,1
4,52,MHC,Thursday,Parasites,1,0,1,0,7,0,0.5,0,3.5,4,1.386294361,1.609437912,0.5,3.5,0,0,0,0,0.125
5,1,MLC,Monday,Parasites,0.1,16,30,5,44,8,15,2.5,22,47.5,3.860729711,3.881563798,23,24.5,0.221052632,10.5,2.351375257,2.442347035,0.484210526
5,2,NMLC,Monday,No Parasites,0.1,0,24,0,92,0,12,0,46,58,4.060443011,4.077537444,12,46,0,0,0,0,0.206896552
5,3,NMLC,Monday,No Parasites,0.1,0,7,0,1,0,3.5,0,0.5,4,1.386294361,1.609437912,3.5,0.5,0,0,0,0,0.875
5,4,NMHC,Monday,No Parasites,1,0,3,0,2,0,1.5,0,1,2.5,0.916290732,1.252762968,1.5,1,0,0,0,0,0.6
5,5,NMHC,Monday,No Parasites,1,0,51,0,187,0,25.5,0,93.5,119,4.779123493,4.787491743,25.5,93.5,0,0,0,0,0.214285714
5,6,NMHC,Monday,No Parasites,1,0,5,0,8,0,2.5,0,4,6.5,1.871802177,2.014903021,2.5,4,0,0,0,0,0.384615385
5,7,M-C,Monday,Parasites,0,8,25,0,43,4,12.5,0,21.5,38,3.63758616,3.663561646,16.5,21.5,0.105263158,4,1.386294361,1.609437912,0.434210526
5,8,M-C,Monday,Parasites,0,7,13,0,19,3.5,6.5,0,9.5,19.5,2.970414466,3.020424886,10,9.5,0.179487179,3.5,1.252762968,1.504077397,0.512820513
5,9,M-C,Monday,Parasites,0,2,6,3,17,1,3,1.5,8.5,14,2.63905733,2.708050201,4,10,0.178571429,2.5,0.916290732,1.252762968,0.285714286
5,10,MHC,Monday,Parasites,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,MHC,Monday,Parasites,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,12,MHC,Monday,Parasites,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,13,NM-C,Monday,No Parasites,0,0,51,0,73,0,25.5,0,36.5,62,4.127134385,4.143134726,25.5,36.5,0,0,0,0,0.411290323
5,14,NM-C,Monday,No Parasites,0,0,23,0,78,0,11.5,0,39,50.5,3.921973336,3.941581808,11.5,39,0,0,0,0,0.227722772
5,15,NM-C,Monday,No Parasites,0,0,23,0,14,0,11.5,0,7,18.5,2.917770732,2.970414466,11.5,7,0,0,0,0,0.621621622
5,16,MMC,Monday,Parasites,0.5,0,17,0,43,0,8.5,0,21.5,30,3.401197382,3.433987204,8.5,21.5,0,0,0,0,0.283333333
5,17,MMC,Monday,Parasites,0.5,0,15,0,44,0,7.5,0,22,29.5,3.384390263,3.417726684,7.5,22,0,0,0,0,0.254237288
5,18,MMC,Monday,Parasites,0.5,0,14,0,9,0,7,0,4.5,11.5,2.442347035,2.525728644,7,4.5,0,0,0,0,0.608695652
5,19,NMMC,Monday,No Parasites,0.5,0,10,0,5,0,5,0,2.5,7.5,2.014903021,2.140066163,5,2.5,0,0,0,0,0.666666667
5,20,NMMC,Monday,No Parasites,0.5,0,46,0,28,0,23,0,14,37,3.610917913,3.63758616,23,14,0,0,0,0,0.621621622
5,21,NMMC,Monday,No Parasites,0.5,0,54,0,128,0,27,0,64,91,4.510859507,4.521788577,27,64,0,0,0,0,0.296703297
5,23,MLC,Monday,Parasites,0.1,2,23,1,45,1,11.5,0.5,22.5,35.5,3.569532696,3.597312261,12.5,23,0.042253521,1.5,0.405465108,0.916290732,0.352112676
5,24,MLC,Monday,Parasites,0.1,5,12,2,39,2.5,6,1,19.5,29,3.36729583,3.401197382,8.5,20.5,0.120689655,3.5,1.252762968,1.504077397,0.293103448
5,27,NMMC,Thursday,No Parasites,0.5,0,7,0,45,0,3.5,0,22.5,26,3.258096538,3.295836866,3.5,22.5,0,0,0,0,0.134615385
5,28,NMMC,Thursday,No Parasites,0.5,0,21,0,54,0,10.5,0,27,37.5,3.624340933,3.650658241,10.5,27,0,0,0,0,0.28
5,29,NMMC,Thursday,No Parasites,0.5,0,11,0,47,0,5.5,0,23.5,29,3.36729583,3.401197382,5.5,23.5,0,0,0,0,0.189655172
5,30,MLC,Thursday,Parasites,0.1,4,21,4,57,2,10.5,2,28.5,43,3.761200116,3.784189634,12.5,30.5,0.093023256,4,1.386294361,1.609437912,0.290697674
5,31,MLC,Thursday,Parasites,0.1,7,15,2,23,3.5,7.5,1,11.5,23.5,3.157000421,3.198673118,11,12.5,0.191489362,4.5,1.504077397,1.704748092,0.468085106
5,32,MLC,Thursday,Parasites,0.1,4,1,2,34,2,0.5,1,17,20.5,3.020424886,3.068052935,2.5,18,0.146341463,3,1.098612289,1.386294361,0.12195122
5,35,NM-C,Thursday,No Parasites,0,0,76,0,121,0,38,0,60.5,98.5,4.590056548,4.600157644,38,60.5,0,0,0,0,0.385786802
5,36,NM-C,Thursday,No Parasites,0,0,55,0,60,0,27.5,0,30,57.5,4.051784948,4.069026754,27.5,30,0,0,0,0,0.47826087
5,37,NM-C,Thursday,No Parasites,0,0,28,0,108,0,14,0,54,68,4.219507705,4.234106505,14,54,0,0,0,0,0.205882353
5,38,MMC,Thursday,Parasites,0.5,2,38,1,67,1,19,0.5,33.5,54,3.988984047,4.007333185,20,34,0.027777778,1.5,0.405465108,0.916290732,0.37037037
5,39,MMC,Thursday,Parasites,0.5,0,19,0,51,0,9.5,0,25.5,35,3.555348061,3.583518938,9.5,25.5,0,0,0,0,0.271428571
5,40,MMC,Thursday,Parasites,0.5,4,37,0,51,2,18.5,0,25.5,46,3.828641396,3.850147602,20.5,25.5,0.043478261,2,0.693147181,1.098612289,0.445652174
5,41,NMHC,Thursday,No Parasites,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,42,NMHC,Thursday,No Parasites,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,43,NMHC,Thursday,No Parasites,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,44,M-C,Thursday,Parasites,0,6,2,5,58,3,1,2.5,29,35.5,3.569532696,3.597312261,4,31.5,0.154929577,5.5,1.704748092,1.871802177,0.112676056
5,45,M-C,Thursday,Parasites,0,3,11,0,65,1.5,5.5,0,32.5,39.5,3.676300672,3.701301974,7,32.5,0.037974684,1.5,0.405465108,0.916290732,0.17721519
5,46,M-C,Thursday,Parasites,0,4,17,0,29,2,8.5,0,14.5,25,3.218875825,3.258096538,10.5,14.5,0.08,2,0.693147181,1.098612289,0.42
5,47,NMLC,Thursday,No Parasites,0.1,0,11,0,29,0,5.5,0,14.5,20,2.995732274,3.044522438,5.5,14.5,0,0,0,0,0.275
5,48,NMLC,Thursday,No Parasites,0.1,0,2,0,3,0,1,0,1.5,2.5,0.916290732,1.252762968,1,1.5,0,0,0,0,0.4
5,49,NMLC,Thursday,No Parasites,0.1,0,17,0,58,0,8.5,0,29,37.5,3.624340933,3.650658241,8.5,29,0,0,0,0,0.226666667
5,50,MHC,Thursday,Parasites,1,0,5,0,13,0,2.5,0,6.5,9,2.197224577,2.302585093,2.5,6.5,0,0,0,0,0.277777778
5,51,MHC,Thursday,Parasites,1,0,0,0,3,0,0,0,1.5,1.5,0.405465108,0.916290732,0,1.5,0,0,0,0,0
5,52,MHC,Thursday,Parasites,1,0,15,0,93,0,7.5,0,46.5,54,3.988984047,4.007333185,7.5,46.5,0,0,0,0,0.138888889
6,1,MLC,Monday,Parasites,0.1,3,24,2,52,1.5,12,1,26,40.5,3.701301974,3.725693427,13.5,27,0.061728395,2.5,0.916290732,1.252762968,0.333333333
6,2,NMLC,Monday,No Parasites,0.1,0,26,0,99,0,13,0,49.5,62.5,4.135166557,4.151039906,13,49.5,0,0,0,0,0.208
6,3,NMLC,Monday,No Parasites,0.1,0,20,0,70,0,10,0,35,45,3.80666249,3.828641396,10,35,0,0,0,0,0.222222222
6,4,NMHC,Monday,No Parasites,1,0,11,0,22,0,5.5,0,11,16.5,2.803360381,2.862200881,5.5,11,0,0,0,0,0.333333333
6,5,NMHC,Monday,No Parasites,1,0,44,0,119,0,22,0,59.5,81.5,4.40060302,4.412798293,22,59.5,0,0,0,0,0.26993865
6,6,NMHC,Monday,No Parasites,1,0,14,0,54,0,7,0,27,34,3.526360525,3.555348061,7,27,0,0,0,0,0.205882353
6,7,M-C,Monday,Parasites,0,3,11,2,72,1.5,5.5,1,36,44,3.784189634,3.80666249,7,37,0.056818182,2.5,0.916290732,1.252762968,0.159090909
6,8,M-C,Monday,Parasites,0,5,16,0,48,2.5,8,0,24,34.5,3.540959324,3.569532696,10.5,24,0.072463768,2.5,0.916290732,1.252762968,0.304347826
6,9,M-C,Monday,Parasites,0,3,7,5,63,1.5,3.5,2.5,31.5,39,3.663561646,3.688879454,5,34,0.102564103,4,1.386294361,1.609437912,0.128205128
6,10,MHC,Monday,Parasites,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,11,MHC,Monday,Parasites,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,12,MHC,Monday,Parasites,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,13,NM-C,Monday,No Parasites,0,0,14,0,76,0,7,0,38,45,3.80666249,3.828641396,7,38,0,0,0,0,0.155555556
6,14,NM-C,Monday,No Parasites,0,0,35,0,129,0,17.5,0,64.5,82,4.406719247,4.418840608,17.5,64.5,0,0,0,0,0.213414634
6,15,NM-C,Monday,No Parasites,0,0,11,0,88,0,5.5,0,44,49.5,3.90197267,3.921973336,5.5,44,0,0,0,0,0.111111111
6,16,MMC,Monday,Parasites,0.5,5,17,5,88,2.5,8.5,2.5,44,57.5,4.051784948,4.069026754,11,46.5,0.086956522,5,1.609437912,1.791759469,0.191304348
6,17,MMC,Monday,Parasites,0.5,1,4,1,70,0.5,2,0.5,35,38,3.63758616,3.663561646,2.5,35.5,0.026315789,1,0,0.693147181,0.065789474
6,18,MMC,Monday,Parasites,0.5,0,18,0,71,0,9,0,35.5,44.5,3.795489189,3.817712326,9,35.5,0,0,0,0,0.202247191
6,19,NMMC,Monday,No Parasites,0.5,0,10,0,50,0,5,0,25,30,3.401197382,3.433987204,5,25,0,0,0,0,0.166666667
6,20,NMMC,Monday,No Parasites,0.5,0,33,0,100,0,16.5,0,50,66.5,4.197201948,4.212127598,16.5,50,0,0,0,0,0.248120301
6,21,NMMC,Monday,No Parasites,0.5,0,49,0,96,0,24.5,0,48,72.5,4.283586562,4.297285406,24.5,48,0,0,0,0,0.337931034
6,23,MLC,Monday,Parasites,0.1,5,32,2,138,2.5,16,1,69,88.5,4.483002552,4.494238625,18.5,70,0.039548023,3.5,1.252762968,1.504077397,0.209039548
6,24,MLC,Monday,Parasites,0.1,4,36,3,39,2,18,1.5,19.5,41,3.713572067,3.737669618,20,21,0.085365854,3.5,1.252762968,1.504077397,0.487804878
6,27,NMMC,Thursday,No Parasites,0.5,0,44,0,135,0,22,0,67.5,89.5,4.494238625,4.505349851,22,67.5,0,0,0,0,0.245810056
6,28,NMMC,Thursday,No Parasites,0.5,0,36,0,156,0,18,0,78,96,4.564348191,4.574710979,18,78,0,0,0,0,0.1875
6,29,NMMC,Thursday,No Parasites,0.5,0,47,0,140,0,23.5,0,70,93.5,4.537961436,4.548599834,23.5,70,0,0,0,0,0.251336898
6,30,MLC,Thursday,Parasites,0.1,2,16,4,80,1,8,2,40,51,3.931825633,3.951243719,9,42,0.058823529,3,1.098612289,1.386294361,0.176470588
6,31,MLC,Thursday,Parasites,0.1,14,25,4,75,7,12.5,2,37.5,59,4.077537444,4.094344562,19.5,39.5,0.152542373,9,2.197224577,2.302585093,0.330508475
6,32,MLC,Thursday,Parasites,0.1,11,10,1,20,5.5,5,0.5,10,21,3.044522438,3.091042453,10.5,10.5,0.285714286,6,1.791759469,1.945910149,0.5
6,35,NM-C,Thursday,No Parasites,0,0,37,0,36,0,18.5,0,18,36.5,3.597312261,3.624340933,18.5,18,0,0,0,0,0.506849315
6,36,NM-C,Thursday,No Parasites,0,0,56,0,119,0,28,0,59.5,87.5,4.471638793,4.483002552,28,59.5,0,0,0,0,0.32
6,37,NM-C,Thursday,No Parasites,0,0,33,0,94,0,16.5,0,47,63.5,4.151039906,4.166665224,16.5,47,0,0,0,0,0.25984252
6,38,MMC,Thursday,Parasites,0.5,3,22,0,42,1.5,11,0,21,33.5,3.511545439,3.540959324,12.5,21,0.044776119,1.5,0.405465108,0.916290732,0.373134328
6,39,MMC,Thursday,Parasites,0.5,0,33,0,34,0,16.5,0,17,33.5,3.511545439,3.540959324,16.5,17,0,0,0,0,0.492537313
6,40,MMC,Thursday,Parasites,0.5,10,23,45,135,5,11.5,22.5,67.5,106.5,4.668144985,4.677490848,16.5,90,0.258215962,27.5,3.314186005,3.349904087,0.154929577
6,41,NMHC,Thursday,No Parasites,1,0,0,0,2,0,0,0,1,1,0,0.693147181,0,1,0,0,0,0,0
6,42,NMHC,Thursday,No Parasites,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,43,NMHC,Thursday,No Parasites,1,0,1,0,1,0,0.5,0,0.5,1,0,0.693147181,0.5,0.5,0,0,0,0,0.5
6,44,M-C,Thursday,Parasites,0,5,3,11,16,2.5,1.5,5.5,8,17.5,2.862200881,2.917770732,4,13.5,0.457142857,8,2.079441542,2.197224577,0.228571429
6,45,M-C,Thursday,Parasites,0,1,9,3,49,0.5,4.5,1.5,24.5,31,3.433987204,3.465735903,5,26,0.064516129,2,0.693147181,1.098612289,0.161290323
6,46,M-C,Thursday,Parasites,0,3,20,5,31,1.5,10,2.5,15.5,29.5,3.384390263,3.417726684,11.5,18,0.13559322,4,1.386294361,1.609437912,0.389830508
6,47,NMLC,Thursday,No Parasites,0.1,0,22,0,48,0,11,0,24,35,3.555348061,3.583518938,11,24,0,0,0,0,0.314285714
6,48,NMLC,Thursday,No Parasites,0.1,0,19,0,43,0,9.5,0,21.5,31,3.433987204,3.465735903,9.5,21.5,0,0,0,0,0.306451613
6,49,NMLC,Thursday,No Parasites,0.1,0,14,0,73,0,7,0,36.5,43.5,3.772760938,3.795489189,7,36.5,0,0,0,0,0.16091954
6,50,MHC,Thursday,Parasites,1,0,12,0,80,0,6,0,40,46,3.828641396,3.850147602,6,40,0,0,0,0,0.130434783
6,51,MHC,Thursday,Parasites,1,0,14,0,75,0,7,0,37.5,44.5,3.795489189,3.817712326,7,37.5,0,0,0,0,0.157303371
6,52,MHC,Thursday,Parasites,1,0,10,0,28,0,5,0,14,19,2.944438979,2.995732274,5,14,0,0,0,0,0.263157895
7,1,MLC,Monday,Parasites,0.1,0,0,0,3,0,0,0,1.5,1.5,0.405465108,0.916290732,0,1.5,0,0,0,0,0
7,2,NMLC,Monday,No Parasites,0.1,0,20,0,88,0,10,0,44,54,3.988984047,4.007333185,10,44,0,0,0,0,0.185185185
7,3,NMLC,Monday,No Parasites,0.1,0,17,0,90,0,8.5,0,45,53.5,3.979681654,3.998200702,8.5,45,0,0,0,0,0.158878505
7,4,NMHC,Monday,No Parasites,1,0,7,0,91,0,3.5,0,45.5,49,3.891820298,3.912023005,3.5,45.5,0,0,0,0,0.071428571
7,5,NMHC,Monday,No Parasites,1,0,18,0,69,0,9,0,34.5,43.5,3.772760938,3.795489189,9,34.5,0,0,0,0,0.206896552
7,6,NMHC,Monday,No Parasites,1,0,16,0,60,0,8,0,30,38,3.63758616,3.663561646,8,30,0,0,0,0,0.210526316
7,7,M-C,Monday,Parasites,0,7,8,9,78,3.5,4,4.5,39,51,3.931825633,3.951243719,7.5,43.5,0.156862745,8,2.079441542,2.197224577,0.147058824
7,8,M-C,Monday,Parasites,0,24,3,15,171,12,1.5,7.5,85.5,106.5,4.668144985,4.677490848,13.5,93,0.183098592,19.5,2.970414466,3.020424886,0.126760563
7,9,M-C,Monday,Parasites,0,1,8,3,175,0.5,4,1.5,87.5,93.5,4.537961436,4.548599834,4.5,89,0.021390374,2,0.693147181,1.098612289,0.048128342
7,10,MHC,Monday,Parasites,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,11,MHC,Monday,Parasites,1,0,0,0,1,0,0,0,0.5,0.5,-0.693147181,0.405465108,0,0.5,0,0,0,0,0
7,12,MHC,Monday,Parasites,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,13,NM-C,Monday,No Parasites,0,0,8,0,86,0,4,0,43,47,3.850147602,3.871201011,4,43,0,0,0,0,0.085106383
7,14,NM-C,Monday,No Parasites,0,0,21,0,44,0,10.5,0,22,32.5,3.481240089,3.511545439,10.5,22,0,0,0,0,0.323076923
7,15,NM-C,Monday,No Parasites,0,0,15,0,99,0,7.5,0,49.5,57,4.043051268,4.060443011,7.5,49.5,0,0,0,0,0.131578947
7,16,MMC,Monday,Parasites,0.5,1,10,2,40,0.5,5,1,20,26.5,3.277144733,3.314186005,5.5,21,0.056603774,1.5,0.405465108,0.916290732,0.20754717
7,17,MMC,Monday,Parasites,0.5,0,8,0,37,0,4,0,18.5,22.5,3.113515309,3.157000421,4,18.5,0,0,0,0,0.177777778
7,18,MMC,Monday,Parasites,0.5,2,18,1,139,1,9,0.5,69.5,80,4.382026635,4.394449155,10,70,0.01875,1.5,0.405465108,0.916290732,0.125
7,19,NMMC,Monday,No Parasites,0.5,0,27,0,172,0,13.5,0,86,99.5,4.600157644,4.610157727,13.5,86,0,0,0,0,0.135678392
7,20,NMMC,Monday,No Parasites,0.5,0,12,0,54,0,6,0,27,33,3.496507561,3.526360525,6,27,0,0,0,0,0.181818182
7,21,NMMC,Monday,No Parasites,0.5,0,31,0,20,0,15.5,0,10,25.5,3.238678452,3.277144733,15.5,10,0,0,0,0,0.607843137
7,23,MLC,Monday,Parasites,0.1,0,7,0,19,0,3.5,0,9.5,13,2.564949357,2.63905733,3.5,9.5,0,0,0,0,0.269230769
7,24,MLC,Monday,Parasites,0.1,0,12,0,31,0,6,0,15.5,21.5,3.068052935,3.113515309,6,15.5,0,0,0,0,0.279069767
7,27,NMMC,Thursday,No Parasites,0.5,0,64,0,79,0,32,0,39.5,71.5,4.26969745,4.283586562,32,39.5,0,0,0,0,0.447552448
7,28,NMMC,Thursday,No Parasites,0.5,0,30,0,91,0,15,0,45.5,60.5,4.102643365,4.119037175,15,45.5,0,0,0,0,0.247933884
7,29,NMMC,Thursday,No Parasites,0.5,0,22,0,96,0,11,0,48,59,4.077537444,4.094344562,11,48,0,0,0,0,0.186440678
7,30,MLC,Thursday,Parasites,0.1,2,35,0,18,1,17.5,0,9,27.5,3.314186005,3.349904087,18.5,9,0.036363636,1,0,0.693147181,0.672727273
7,31,MLC,Thursday,Parasites,0.1,6,7,2,15,3,3.5,1,7.5,15,2.708050201,2.772588722,6.5,8.5,0.266666667,4,1.386294361,1.609437912,0.433333333
7,32,MLC,Thursday,Parasites,0.1,13,16,4,47,6.5,8,2,23.5,40,3.688879454,3.713572067,14.5,25.5,0.2125,8.5,2.140066163,2.251291799,0.3625
7,35,NM-C,Thursday,No Parasites,0,0,28,0,51,0,14,0,25.5,39.5,3.676300672,3.701301974,14,25.5,0,0,0,0,0.35443038
7,36,NM-C,Thursday,No Parasites,0,0,16,0,104,0,8,0,52,60,4.094344562,4.110873864,8,52,0,0,0,0,0.133333333
7,37,NM-C,Thursday,No Parasites,0,0,37,0,46,0,18.5,0,23,41.5,3.725693427,3.749504076,18.5,23,0,0,0,0,0.445783133
7,38,MMC,Thursday,Parasites,0.5,0,34,0,45,0,17,0,22.5,39.5,3.676300672,3.701301974,17,22.5,0,0,0,0,0.430379747
