time,day,date,tank,metsch,chaoborus,daphnia,serial,size,infection,eggs,chaoborus_notes
1,Monday,7/1/19,1,Metsch,0.1,1,1,71,NI,1,
1,Monday,7/1/19,1,Metsch,0.1,2,2,68,NI,0,
1,Monday,7/1/19,1,Metsch,0.1,3,3,63,NI,1,
1,Monday,7/1/19,1,Metsch,0.1,4,4,87,NI,1,
1,Monday,7/1/19,1,Metsch,0.1,5,5,69,NI,2,
1,Monday,7/1/19,1,Metsch,0.1,6,6,72,NI,1,
1,Monday,7/1/19,2,No Metsch,0.1,1,21,80,NI,3,
1,Monday,7/1/19,2,No Metsch,0.1,2,22,76,NI,4,
1,Monday,7/1/19,2,No Metsch,0.1,3,23,60,NI,1,
1,Monday,7/1/19,2,No Metsch,0.1,5,25,62,NI,0,
1,Monday,7/1/19,3,No Metsch,0.1,1,41,85,NI,3,
1,Monday,7/1/19,3,No Metsch,0.1,2,42,71,NI,0,
1,Monday,7/1/19,3,No Metsch,0.1,3,43,77,NI,1,
1,Monday,7/1/19,3,No Metsch,0.1,4,44,84,NI,4,
1,Monday,7/1/19,3,No Metsch,0.1,5,45,70,NI,0,
1,Monday,7/1/19,3,No Metsch,0.1,6,46,63,NI,0,
1,Monday,7/1/19,3,No Metsch,0.1,7,47,73,NI,0,
1,Monday,7/1/19,3,No Metsch,0.1,8,48,82,NI,1,
1,Monday,7/1/19,3,No Metsch,0.1,9,49,60,NI,0,
1,Monday,7/1/19,4,No Metsch,1,1,61,53,NI,0,
1,Monday,7/1/19,4,No Metsch,1,2,62,63,NI,1,
1,Monday,7/1/19,4,No Metsch,1,3,63,85,NI,7,
1,Monday,7/1/19,4,No Metsch,1,4,64,76,NI,5,
1,Monday,7/1/19,4,No Metsch,1,5,65,87,NI,2,
1,Monday,7/1/19,4,No Metsch,1,6,66,86,NI,8,
1,Monday,7/1/19,4,No Metsch,1,7,67,68,NI,0,
1,Monday,7/1/19,4,No Metsch,1,8,68,72,NI,1,
1,Monday,7/1/19,4,No Metsch,1,9,69,72,NI,0,
1,Monday,7/1/19,4,No Metsch,1,10,70,87,NI,3,
1,Monday,7/1/19,4,No Metsch,1,11,71,53,NI,0,
1,Monday,7/1/19,5,No Metsch,1,1,81,75,NI,0,
1,Monday,7/1/19,5,No Metsch,1,2,82,76,NI,0,
1,Monday,7/1/19,6,No Metsch,1,1,101,65,NI,3,
1,Monday,7/1/19,6,No Metsch,1,2,102,63,NI,2,
1,Monday,7/1/19,6,No Metsch,1,3,103,65,NI,0,
1,Monday,7/1/19,6,No Metsch,1,4,104,59,NI,0,
1,Monday,7/1/19,6,No Metsch,1,5,105,78,NI,3,
1,Monday,7/1/19,6,No Metsch,1,6,106,83,NI,0,
1,Monday,7/1/19,6,No Metsch,1,7,107,67,NI,3,
1,Monday,7/1/19,6,No Metsch,1,8,108,63,NI,2,
1,Monday,7/1/19,6,No Metsch,1,9,109,63,NI,2,
1,Monday,7/1/19,7,Metsch,0,1,121,68,NI,0,
1,Monday,7/1/19,7,Metsch,0,2,122,78,NI,2,
1,Monday,7/1/19,7,Metsch,0,3,123,72,NI,4,
1,Monday,7/1/19,7,Metsch,0,4,124,64,NI,2,
1,Monday,7/1/19,7,Metsch,0,5,125,62,NI,1,
1,Monday,7/1/19,7,Metsch,0,6,126,73,NI,0,
1,Monday,7/1/19,8,Metsch,0,1,141,68,NI,3,
1,Monday,7/1/19,8,Metsch,0,2,142,64,NI,3,
1,Monday,7/1/19,8,Metsch,0,3,143,71,NI,0,
1,Monday,7/1/19,8,Metsch,0,4,144,58,NI,1,
1,Monday,7/1/19,8,Metsch,0,5,145,71,NI,1,
1,Monday,7/1/19,8,Metsch,0,6,146,61,NI,0,
1,Monday,7/1/19,8,Metsch,0,7,147,86,NI,4,
1,Monday,7/1/19,8,Metsch,0,8,148,73,NI,3,
1,Monday,7/1/19,8,Metsch,0,9,149,64,NI,0,
1,Monday,7/1/19,8,Metsch,0,10,150,65,NI,0,
1,Monday,7/1/19,8,Metsch,0,11,151,63,NI,1,
1,Monday,7/1/19,8,Metsch,0,12,152,63,NI,0,
1,Monday,7/1/19,9,Metsch,0,1,161,63,NI,0,
1,Monday,7/1/19,9,Metsch,0,2,162,62,NI,1,
1,Monday,7/1/19,9,Metsch,0,3,163,72,NI,0,
1,Monday,7/1/19,9,Metsch,0,4,164,61,NI,1,
1,Monday,7/1/19,10,Metsch,1,1,181,52,NI,0,
1,Monday,7/1/19,10,Metsch,1,2,182,65,NI,0,
1,Monday,7/1/19,10,Metsch,1,3,183,78,NI,5,
1,Monday,7/1/19,10,Metsch,1,4,184,68,NI,2,
1,Monday,7/1/19,10,Metsch,1,5,185,67,NI,4,
1,Monday,7/1/19,10,Metsch,1,6,186,81,NI,3,
1,Monday,7/1/19,10,Metsch,1,7,187,68,NI,4,
1,Monday,7/1/19,10,Metsch,1,8,188,71,NI,4,
1,Monday,7/1/19,10,Metsch,1,9,189,89,NI,6,
1,Monday,7/1/19,10,Metsch,1,10,190,77,NI,5,
1,Monday,7/1/19,10,Metsch,1,11,191,58,NI,1,
1,Monday,7/1/19,10,Metsch,1,12,192,83,NI,4,
1,Monday,7/1/19,11,Metsch,1,1,201,83,NI,3,
1,Monday,7/1/19,12,Metsch,1,1,221,71,NI,0,
1,Monday,7/1/19,12,Metsch,1,2,222,46,NI,0,
1,Monday,7/1/19,12,Metsch,1,3,223,68,NI,0,
1,Monday,7/1/19,12,Metsch,1,4,224,66,NI,1,
1,Monday,7/1/19,12,Metsch,1,5,225,81,NI,4,
1,Monday,7/1/19,13,No Metsch,0,1,241,72,NI,0,
1,Monday,7/1/19,13,No Metsch,0,2,242,67,NI,3,
1,Monday,7/1/19,13,No Metsch,0,3,243,66,NI,1,
1,Monday,7/1/19,13,No Metsch,0,4,244,72,NI,2,
1,Monday,7/1/19,13,No Metsch,0,5,245,54,NI,0,
1,Monday,7/1/19,13,No Metsch,0,6,246,76,NI,0,
1,Monday,7/1/19,13,No Metsch,0,7,247,75,NI,3,
1,Monday,7/1/19,13,No Metsch,0,8,248,65,NI,0,
1,Monday,7/1/19,13,No Metsch,0,9,249,75,NI,3,
1,Monday,7/1/19,14,No Metsch,0,1,261,54,NI,0,
1,Monday,7/1/19,14,No Metsch,0,2,262,64,NI,1,
1,Monday,7/1/19,14,No Metsch,0,3,263,68,NI,2,
1,Monday,7/1/19,14,No Metsch,0,4,264,54,NI,0,
1,Monday,7/1/19,14,No Metsch,0,5,265,78,NI,5,
1,Monday,7/1/19,14,No Metsch,0,6,266,77,NI,4,
1,Monday,7/1/19,14,No Metsch,0,7,267,59,NI,0,
1,Monday,7/1/19,14,No Metsch,0,8,268,68,NI,2,
1,Monday,7/1/19,14,No Metsch,0,9,269,66,NI,3,
1,Monday,7/1/19,14,No Metsch,0,10,270,81,NI,5,
1,Monday,7/1/19,15,No Metsch,0,1,281,65,NI,0,
1,Monday,7/1/19,15,No Metsch,0,2,282,59,NI,0,
1,Monday,7/1/19,16,Metsch,0.5,1,301,68,NI,1,
1,Monday,7/1/19,16,Metsch,0.5,2,302,65,NI,0,
1,Monday,7/1/19,16,Metsch,0.5,3,303,77,NI,1,
1,Monday,7/1/19,16,Metsch,0.5,4,304,66,NI,3,
1,Monday,7/1/19,16,Metsch,0.5,5,305,68,NI,3,
1,Monday,7/1/19,16,Metsch,0.5,6,306,76,NI,3,
1,Monday,7/1/19,16,Metsch,0.5,7,307,83,NI,4,
1,Monday,7/1/19,16,Metsch,0.5,8,308,86,NI,3,
1,Monday,7/1/19,16,Metsch,0.5,9,309,78,NI,1,
1,Monday,7/1/19,16,Metsch,0.5,10,310,67,NI,1,
1,Monday,7/1/19,16,Metsch,0.5,11,311,74,NI,2,
1,Monday,7/1/19,16,Metsch,0.5,12,312,72,NI,1,
1,Monday,7/1/19,17,Metsch,0.5,1,321,69,NI,0,
1,Monday,7/1/19,18,Metsch,0.5,1,341,97,NI,0,
1,Monday,7/1/19,18,Metsch,0.5,2,342,67,NI,0,
1,Monday,7/1/19,18,Metsch,0.5,3,343,70,NI,0,
1,Monday,7/1/19,18,Metsch,0.5,4,344,75,NI,0,
1,Monday,7/1/19,18,Metsch,0.5,5,345,72,NI,2,
1,Monday,7/1/19,18,Metsch,0.5,6,346,92,NI,5,
1,Monday,7/1/19,18,Metsch,0.5,7,347,72,NI,0,
1,Monday,7/1/19,18,Metsch,0.5,8,348,78,NI,0,
1,Monday,7/1/19,19,No Metsch,0.5,1,361,69,NI,0,
1,Monday,7/1/19,19,No Metsch,0.5,2,362,67,NI,0,
1,Monday,7/1/19,20,No Metsch,0.5,1,381,72,NI,3,
1,Monday,7/1/19,20,No Metsch,0.5,2,382,73,NI,4,
1,Monday,7/1/19,20,No Metsch,0.5,3,383,75,NI,5,
1,Monday,7/1/19,20,No Metsch,0.5,4,384,66,NI,3,
1,Monday,7/1/19,20,No Metsch,0.5,5,385,74,NI,5,
1,Monday,7/1/19,20,No Metsch,0.5,6,386,69,NI,4,
1,Monday,7/1/19,20,No Metsch,0.5,7,387,76,NI,4,
1,Monday,7/1/19,20,No Metsch,0.5,8,388,81,NI,5,
1,Monday,7/1/19,21,No Metsch,0.5,1,401,74,NI,2,
1,Monday,7/1/19,21,No Metsch,0.5,2,402,91,NI,5,
1,Monday,7/1/19,21,No Metsch,0.5,3,403,70,NI,4,
1,Monday,7/1/19,21,No Metsch,0.5,4,404,76,NI,0,
1,Monday,7/1/19,21,No Metsch,0.5,5,405,83,NI,3,
1,Monday,7/1/19,21,No Metsch,0.5,6,406,60,NI,2,
1,Monday,7/1/19,21,No Metsch,0.5,7,407,66,NI,4,
1,Monday,7/1/19,21,No Metsch,0.5,8,408,66,NI,3,
1,Monday,7/1/19,22,No Metsch,0.1,1,421,62,NI,0,
1,Monday,7/1/19,22,No Metsch,0.1,2,422,67,NI,1,
1,Monday,7/1/19,22,No Metsch,0.1,3,423,74,NI,3,
1,Monday,7/1/19,22,No Metsch,0.1,4,424,67,NI,0,
1,Monday,7/1/19,22,No Metsch,0.1,5,425,64,NI,1,
1,Monday,7/1/19,22,No Metsch,0.1,6,426,72,NI,4,
1,Monday,7/1/19,22,No Metsch,0.1,7,427,89,NI,5,
1,Monday,7/1/19,22,No Metsch,0.1,8,428,78,NI,3,
1,Monday,7/1/19,22,No Metsch,0.1,9,429,80,NI,5,
1,Monday,7/1/19,22,No Metsch,0.1,10,430,73,NI,4,
1,Monday,7/1/19,22,No Metsch,0.1,11,431,67,NI,3,
1,Monday,7/1/19,23,Metsch,0.1,1,441,58,NI,0,
1,Monday,7/1/19,23,Metsch,0.1,2,442,68,NI,3,
1,Monday,7/1/19,23,Metsch,0.1,3,443,69,NI,2,
1,Monday,7/1/19,23,Metsch,0.1,4,444,76,NI,1,
1,Monday,7/1/19,23,Metsch,0.1,5,445,66,NI,2,
1,Monday,7/1/19,23,Metsch,0.1,6,446,63,NI,0,
1,Monday,7/1/19,24,Metsch,0.1,1,461,58,NI,0,
1,Monday,7/1/19,24,Metsch,0.1,2,462,63,NI,1,
1,Monday,7/1/19,24,Metsch,0.1,3,463,80,NI,4,
1,Monday,7/1/19,24,Metsch,0.1,4,464,66,NI,2,
1,Monday,7/1/19,24,Metsch,0.1,5,465,58,NI,0,
1,Monday,7/1/19,24,Metsch,0.1,6,466,67,NI,0,
1,Monday,7/1/19,24,Metsch,0.1,7,467,61,NI,1,
1,Thursday,7/4/19,27,No Metsch,0.5,1,521,55,NI,0,
1,Thursday,7/4/19,28,No Metsch,0.5,1,541,65,NI,3,
1,Thursday,7/4/19,28,No Metsch,0.5,2,542,64,NI,2,
1,Thursday,7/4/19,28,No Metsch,0.5,3,543,64,NI,0,
1,Thursday,7/4/19,28,No Metsch,0.5,4,544,71,NI,2,
1,Thursday,7/4/19,28,No Metsch,0.5,5,545,77,NI,0,
1,Thursday,7/4/19,28,No Metsch,0.5,6,546,80,NI,0,
1,Thursday,7/4/19,28,No Metsch,0.5,7,547,69,NI,0,
1,Thursday,7/4/19,28,No Metsch,0.5,8,548,93,NI,9,
1,Thursday,7/4/19,28,No Metsch,0.5,9,549,71,NI,2,
1,Thursday,7/4/19,28,No Metsch,0.5,10,550,76,NI,0,
1,Thursday,7/4/19,28,No Metsch,0.5,11,551,64,NI,3,
1,Thursday,7/4/19,28,No Metsch,0.5,12,552,63,NI,1,
1,Thursday,7/4/19,29,No Metsch,0.5,1,561,75,NI,0,
1,Thursday,7/4/19,29,No Metsch,0.5,2,562,65,NI,0,
1,Thursday,7/4/19,29,No Metsch,0.5,3,563,67,NI,2,
1,Thursday,7/4/19,29,No Metsch,0.5,4,564,78,NI,3,
1,Thursday,7/4/19,29,No Metsch,0.5,5,565,77,NI,3,
1,Thursday,7/4/19,29,No Metsch,0.5,6,566,76,NI,1,
1,Thursday,7/4/19,29,No Metsch,0.5,7,567,95,NI,2,
1,Thursday,7/4/19,29,No Metsch,0.5,8,568,71,NI,3,
1,Thursday,7/4/19,29,No Metsch,0.5,9,569,72,NI,3,
1,Thursday,7/4/19,29,No Metsch,0.5,10,570,67,NI,1,
1,Thursday,7/4/19,29,No Metsch,0.5,11,571,65,NI,1,
1,Thursday,7/4/19,30,Metsch,0.1,1,581,72,NI,3,
1,Thursday,7/4/19,30,Metsch,0.1,2,582,61,NI,1,
1,Thursday,7/4/19,30,Metsch,0.1,3,583,60,NI,0,
1,Thursday,7/4/19,30,Metsch,0.1,4,584,67,NI,0,
1,Thursday,7/4/19,30,Metsch,0.1,5,585,59,NI,1,
1,Thursday,7/4/19,30,Metsch,0.1,6,586,72,NI,3,
1,Thursday,7/4/19,30,Metsch,0.1,7,587,60,NI,0,
1,Thursday,7/4/19,30,Metsch,0.1,8,588,68,NI,0,
1,Thursday,7/4/19,31,Metsch,0.1,1,601,63,NI,0,
1,Thursday,7/4/19,31,Metsch,0.1,2,602,68,NI,1,
1,Thursday,7/4/19,31,Metsch,0.1,3,603,67,NI,0,
1,Thursday,7/4/19,31,Metsch,0.1,4,604,66,NI,0,
1,Thursday,7/4/19,31,Metsch,0.1,5,605,64,NI,0,
1,Thursday,7/4/19,31,Metsch,0.1,6,606,84,NI,1,
1,Thursday,7/4/19,31,Metsch,0.1,7,607,60,NI,0,
1,Thursday,7/4/19,31,Metsch,0.1,8,608,63,NI,0,
1,Thursday,7/4/19,31,Metsch,0.1,9,609,66,NI,0,
1,Thursday,7/4/19,31,Metsch,0.1,10,610,55,NI,0,
1,Thursday,7/4/19,32,Metsch,0.1,1,621,57,NI,0,
1,Thursday,7/4/19,32,Metsch,0.1,2,622,61,NI,0,
1,Thursday,7/4/19,32,Metsch,0.1,3,623,67,NI,0,
1,Thursday,7/4/19,32,Metsch,0.1,4,624,68,NI,1,
1,Thursday,7/4/19,35,No Metsch,0,1,681,76,NI,0,
1,Thursday,7/4/19,35,No Metsch,0,2,682,63,NI,0,
1,Thursday,7/4/19,35,No Metsch,0,3,683,71,NI,1,
1,Thursday,7/4/19,35,No Metsch,0,4,684,59,NI,0,
1,Thursday,7/4/19,35,No Metsch,0,5,685,62,NI,1,
1,Thursday,7/4/19,35,No Metsch,0,6,686,68,NI,0,
1,Thursday,7/4/19,35,No Metsch,0,7,687,70,NI,0,
1,Thursday,7/4/19,35,No Metsch,0,8,688,57,NI,1,
1,Thursday,7/4/19,35,No Metsch,0,9,689,76,NI,2,
1,Thursday,7/4/19,35,No Metsch,0,10,690,57,NI,1,
1,Thursday,7/4/19,35,No Metsch,0,11,691,69,NI,3,
1,Thursday,7/4/19,35,No Metsch,0,12,692,68,NI,1,
1,Thursday,7/4/19,36,No Metsch,0,1,701,68,NI,0,
1,Thursday,7/4/19,36,No Metsch,0,2,702,68,NI,2,
1,Thursday,7/4/19,36,No Metsch,0,3,703,83,NI,0,
1,Thursday,7/4/19,36,No Metsch,0,4,704,63,NI,1,
1,Thursday,7/4/19,36,No Metsch,0,5,705,61,NI,0,
1,Thursday,7/4/19,36,No Metsch,0,6,706,65,NI,0,
1,Thursday,7/4/19,36,No Metsch,0,7,707,71,NI,1,
1,Thursday,7/4/19,36,No Metsch,0,8,708,72,NI,0,
1,Thursday,7/4/19,36,No Metsch,0,9,709,72,NI,2,
1,Thursday,7/4/19,37,No Metsch,0,1,721,59,NI,0,
1,Thursday,7/4/19,37,No Metsch,0,2,722,63,NI,2,
1,Thursday,7/4/19,37,No Metsch,0,3,723,64,NI,1,
1,Thursday,7/4/19,37,No Metsch,0,4,724,69,NI,0,
1,Thursday,7/4/19,37,No Metsch,0,5,725,85,NI,0,
1,Thursday,7/4/19,37,No Metsch,0,6,726,63,NI,1,
1,Thursday,7/4/19,37,No Metsch,0,7,727,65,NI,2,
1,Thursday,7/4/19,37,No Metsch,0,8,728,78,NI,1,
1,Thursday,7/4/19,37,No Metsch,0,9,729,60,NI,0,
1,Thursday,7/4/19,37,No Metsch,0,10,730,63,NI,2,
1,Thursday,7/4/19,37,No Metsch,0,11,731,64,NI,1,
1,Thursday,7/4/19,37,No Metsch,0,12,732,63,NI,0,
1,Thursday,7/4/19,37,No Metsch,0,13,733,80,NI,0,
1,Thursday,7/4/19,37,No Metsch,0,14,734,62,NI,0,
1,Thursday,7/4/19,37,No Metsch,0,15,735,73,NI,0,
1,Thursday,7/4/19,37,No Metsch,0,16,736,58,NI,0,
1,Thursday,7/4/19,38,Metsch,0.5,1,741,75,I,0,
1,Thursday,7/4/19,38,Metsch,0.5,2,742,67,I,0,
1,Thursday,7/4/19,38,Metsch,0.5,3,743,68,NI,1,
1,Thursday,7/4/19,38,Metsch,0.5,4,744,58,NI,0,
1,Thursday,7/4/19,38,Metsch,0.5,5,745,69,NI,0,
1,Thursday,7/4/19,38,Metsch,0.5,6,746,70,I,2,
1,Thursday,7/4/19,38,Metsch,0.5,7,747,74,NI,3,
1,Thursday,7/4/19,39,Metsch,0.5,1,761,72,NI,2,
1,Thursday,7/4/19,39,Metsch,0.5,2,762,72,NI,2,
1,Thursday,7/4/19,39,Metsch,0.5,3,763,62,NI,1,
1,Thursday,7/4/19,40,Metsch,0.5,1,781,77,NI,1,
1,Thursday,7/4/19,40,Metsch,0.5,2,782,71,NI,2,
1,Thursday,7/4/19,40,Metsch,0.5,3,783,63,NI,2,
1,Thursday,7/4/19,40,Metsch,0.5,4,784,70,NI,1,
1,Thursday,7/4/19,41,No Metsch,1,1,801,79,NI,7,
1,Thursday,7/4/19,41,No Metsch,1,2,802,77,NI,7,
1,Thursday,7/4/19,41,No Metsch,1,3,803,72,NI,3,
1,Thursday,7/4/19,42,No Metsch,1,1,821,77,NI,8,
1,Thursday,7/4/19,42,No Metsch,1,2,822,76,NI,5,
1,Thursday,7/4/19,42,No Metsch,1,3,823,61,NI,2,
1,Thursday,7/4/19,42,No Metsch,1,4,824,71,NI,4,
1,Thursday,7/4/19,42,No Metsch,1,5,825,77,NI,8,
1,Thursday,7/4/19,42,No Metsch,1,6,826,64,NI,3,
1,Thursday,7/4/19,43,No Metsch,1,1,841,67,NI,4,
1,Thursday,7/4/19,44,Metsch,0,1,861,66,NI,0,
1,Thursday,7/4/19,44,Metsch,0,2,862,85,NI,0,
1,Thursday,7/4/19,46,Metsch,0,1,901,90,NI,5,
1,Thursday,7/4/19,46,Metsch,0,2,902,92,NI,0,
1,Thursday,7/4/19,46,Metsch,0,3,903,64,NI,0,
1,Thursday,7/4/19,46,Metsch,0,4,904,70,NI,2,
1,Thursday,7/4/19,46,Metsch,0,5,905,78,NI,0,
1,Thursday,7/4/19,46,Metsch,0,6,906,73,NI,0,
1,Thursday,7/4/19,47,No Metsch,0.1,1,921,85,NI,1,
1,Thursday,7/4/19,47,No Metsch,0.1,2,922,73,NI,0,
1,Thursday,7/4/19,48,No Metsch,0.1,1,941,83,NI,0,
1,Thursday,7/4/19,48,No Metsch,0.1,2,942,63,NI,1,
1,Thursday,7/4/19,48,No Metsch,0.1,3,943,71,NI,1,
1,Thursday,7/4/19,48,No Metsch,0.1,4,944,64,NI,0,
1,Thursday,7/4/19,48,No Metsch,0.1,5,945,64,NI,0,
1,Thursday,7/4/19,48,No Metsch,0.1,6,946,69,NI,2,
1,Thursday,7/4/19,48,No Metsch,0.1,7,947,71,NI,1,
1,Thursday,7/4/19,49,No Metsch,0.1,1,961,63,NI,0,
1,Thursday,7/4/19,49,No Metsch,0.1,2,962,61,NI,0,
1,Thursday,7/4/19,49,No Metsch,0.1,3,963,66,NI,1,
1,Thursday,7/4/19,49,No Metsch,0.1,4,964,69,NI,1,
1,Thursday,7/4/19,49,No Metsch,0.1,5,965,66,NI,0,
1,Thursday,7/4/19,49,No Metsch,0.1,6,966,91,NI,1,
1,Thursday,7/4/19,50,Metsch,1,1,68,68,I,0,
1,Thursday,7/4/19,50,Metsch,1,2,77,77,NI,0,
2,Monday,43654,1,Metsch,0.1,1,1041,67,NI,1,
2,Monday,43654,1,Metsch,0.1,2,1042,58,NI,0,
2,Monday,43654,1,Metsch,0.1,3,1043,59,NI,0,
2,Monday,43654,1,Metsch,0.1,4,1044,64,NI,0,
2,Monday,43654,1,Metsch,0.1,5,1045,65,NI,0,
2,Monday,43654,1,Metsch,0.1,6,1046,66,NI,1,
2,Monday,43654,1,Metsch,0.1,7,1047,68,NI,0,
2,Monday,43654,1,Metsch,0.1,8,1048,69,NI,1,
2,Monday,43654,2,No Metsch,0.1,1,1061,62,NI,0,
2,Monday,43654,2,No Metsch,0.1,2,1062,63,NI,1,
2,Monday,43654,2,No Metsch,0.1,3,1063,67,NI,0,
2,Monday,43654,2,No Metsch,0.1,4,1064,72,NI,1,
2,Monday,43654,2,No Metsch,0.1,5,1065,62,NI,0,
2,Monday,43654,2,No Metsch,0.1,6,1066,74,NI,0,
2,Monday,43654,3,No Metsch,0.1,1,1081,58,NI,1,
2,Monday,43654,3,No Metsch,0.1,2,1082,55,NI,0,
2,Monday,43654,3,No Metsch,0.1,3,1083,77,NI,0,
2,Monday,43654,3,No Metsch,0.1,4,1084,64,NI,0,
2,Monday,43654,3,No Metsch,0.1,5,1085,58,NI,0,
2,Monday,43654,4,No Metsch,1,1,1101,81,NI,4,
2,Monday,43654,4,No Metsch,1,2,1102,88,NI,5,
2,Monday,43654,6,No Metsch,1,1,1141,69,NI,2,1 chaoborus in sample 
2,Monday,43654,7,Metsch,0,1,1161,68,NI,1,
2,Monday,43654,7,Metsch,0,2,1162,68,NI,1,
2,Monday,43654,8,Metsch,0,1,1181,56,NI,0,
2,Monday,43654,8,Metsch,0,2,1182,62,NI,0,
2,Monday,43654,8,Metsch,0,3,1183,68,NI,0,
2,Monday,43654,8,Metsch,0,4,1184,64,NI,0,
2,Monday,43654,9,Metsch,0,1,1201,59,I,0,
2,Monday,43654,9,Metsch,0,2,1202,60,NI,0,
2,Monday,43654,9,Metsch,0,3,1203,70,NI,1,
2,Monday,43654,9,Metsch,0,4,1204,66,NI,0,
2,Monday,43654,9,Metsch,0,5,1205,59,NI,0,
2,Monday,43654,9,Metsch,0,6,1206,74,NI,0,
2,Monday,43654,9,Metsch,0,7,1207,64,NI,0,
2,Monday,43654,9,Metsch,0,8,1208,69,NI,0,
2,Monday,43654,9,Metsch,0,9,1209,68,NI,0,
2,Monday,43654,13,No Metsch,0,1,1281,65,NI,0,
2,Monday,43654,13,No Metsch,0,2,1282,69,NI,1,
2,Monday,43654,13,No Metsch,0,3,1283,62,NI,1,
2,Monday,43654,13,No Metsch,0,4,1284,59,NI,1,
2,Monday,43654,13,No Metsch,0,5,1285,81,NI,0,
2,Monday,43654,13,No Metsch,0,6,1286,71,NI,1,
2,Monday,43654,13,No Metsch,0,7,1287,67,NI,2,
2,Monday,43654,13,No Metsch,0,8,1288,59,NI,0,
2,Monday,43654,13,No Metsch,0,9,1289,64,NI,2,
2,Monday,43654,13,No Metsch,0,10,1290,56,NI,0,
2,Monday,43654,13,No Metsch,0,11,1291,67,NI,0,
2,Monday,43654,13,No Metsch,0,12,1292,59,NI,1,
2,Monday,43654,13,No Metsch,0,13,1293,62,NI,1,
2,Monday,43654,13,No Metsch,0,14,1294,65,NI,0,
2,Monday,43654,13,No Metsch,0,15,1295,62,NI,2,
2,Monday,43654,13,No Metsch,0,16,1296,58,NI,0,
2,Monday,43654,13,No Metsch,0,17,1297,66,NI,2,
2,Monday,43654,13,No Metsch,0,18,1298,58,NI,1,
2,Monday,43654,14,No Metsch,0,1,1301,73,NI,2,
2,Monday,43654,14,No Metsch,0,2,1302,72,NI,2,
2,Monday,43654,15,No Metsch,0,1,1321,58,NI,0,
2,Monday,43654,15,No Metsch,0,2,1322,51,NI,0,
2,Monday,43654,15,No Metsch,0,3,1323,63,NI,0,
2,Monday,43654,15,No Metsch,0,4,1324,62,NI,1,
2,Monday,43654,16,Metsch,0.5,1,1341,74,I,0,
2,Monday,43654,16,Metsch,0.5,2,1342,85,NI,0,
2,Monday,43654,16,Metsch,0.5,3,1343,72,NI,0,
2,Monday,43654,16,Metsch,0.5,4,1344,73,NI,0,
2,Monday,43654,16,Metsch,0.5,5,1345,64,NI,1,
2,Monday,43654,16,Metsch,0.5,6,1346,69,NI,2,
2,Monday,43654,16,Metsch,0.5,7,1347,66,NI,2,
2,Monday,43654,16,Metsch,0.5,8,1348,69,NI,0,
2,Monday,43654,16,Metsch,0.5,9,1349,85,NI,0,
2,Monday,43654,16,Metsch,0.5,10,1350,61,NI,1,
2,Monday,43654,16,Metsch,0.5,11,1351,74,NI,3,
2,Monday,43654,16,Metsch,0.5,12,1352,65,NI,2,
2,Monday,43654,16,Metsch,0.5,13,1353,71,NI,3,
2,Monday,43654,16,Metsch,0.5,14,1354,68,NI,2,
2,Monday,43654,16,Metsch,0.5,15,1355,75,NI,3,
2,Monday,43654,16,Metsch,0.5,16,1356,66,NI,2,
2,Monday,43654,16,Metsch,0.5,17,1357,59,NI,1,
2,Monday,43654,16,Metsch,0.5,18,1358,90,NI,2,
2,Monday,43654,16,Metsch,0.5,19,1359,63,NI,2,
2,Monday,43654,16,Metsch,0.5,20,1360,69,NI,0,
2,Monday,43654,17,Metsch,0.5,1,1361,71,NI,1,
2,Monday,43654,17,Metsch,0.5,2,1362,66,NI,0,
2,Monday,43654,17,Metsch,0.5,3,1363,63,NI,1,
2,Monday,43654,17,Metsch,0.5,4,1364,71,NI,1,
2,Monday,43654,18,Metsch,0.5,1,1381,72,NI,2,
2,Monday,43654,18,Metsch,0.5,2,1382,71,NI,1,
2,Monday,43654,18,Metsch,0.5,3,1383,67,NI,2,
2,Monday,43654,18,Metsch,0.5,4,1384,66,I,1,
2,Monday,43654,18,Metsch,0.5,5,1385,68,NI,2,
2,Monday,43654,18,Metsch,0.5,6,1386,66,NI,2,
2,Monday,43654,18,Metsch,0.5,7,1387,65,NI,0,
2,Monday,43654,18,Metsch,0.5,8,1388,66,NI,2,
2,Monday,43654,18,Metsch,0.5,9,1389,83,NI,4,
2,Monday,43654,19,No Metsch,0.5,1,1401,78,NI,4,
2,Monday,43654,19,No Metsch,0.5,2,1402,76,NI,1,
2,Monday,43654,19,No Metsch,0.5,3,1403,76,NI,2,
2,Monday,43654,19,No Metsch,0.5,4,1404,84,NI,3,
2,Monday,43654,19,No Metsch,0.5,5,1405,68,NI,1,
2,Monday,43654,19,No Metsch,0.5,6,1406,62,NI,1,
2,Monday,43654,20,No Metsch,0.5,1,1421,75,NI,5,
2,Monday,43654,20,No Metsch,0.5,2,1422,82,NI,5,
2,Monday,43654,20,No Metsch,0.5,3,1423,92,NI,8,
2,Monday,43654,21,No Metsch,0.5,1,1441,71,NI,3,
2,Monday,43654,21,No Metsch,0.5,2,1442,69,NI,2,
2,Monday,43654,21,No Metsch,0.5,3,1443,70,NI,2,
2,Monday,43654,21,No Metsch,0.5,4,1444,61,NI,3,
2,Monday,43654,21,No Metsch,0.5,5,1445,59,NI,0,
